transcript_id,transcript_id,corpus_name,language,date,filename,target_child_name,target_child_age,target_child_sex,collection_name,pid,collection_id,corpus_id,target_child_id
1298,1298,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12122305.xml,NA,94.00193022,male,Frogs,11312/c-00020479-1,1,16,1007
1299,1299,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12122303.xml,NA,91.00186862,male,Frogs,11312/c-00020478-1,1,16,1007
1300,1300,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222013.xml,NA,96.00197129,male,Frogs,11312/c-00020482-1,1,16,1007
1301,1301,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222009.xml,NA,92.00188916,male,Frogs,11312/c-00020481-1,1,16,1007
1302,1302,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222114.xml,NA,94.00193022,male,Frogs,11312/c-00020483-1,1,16,1007
1303,1303,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12128888.xml,NA,90.00184809,male,Frogs,11312/c-00020480-1,1,16,1007
1304,1304,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222290.xml,NA,92.00188916,male,Frogs,11312/c-00020487-1,1,16,1007
1305,1305,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222228.xml,NA,99.0020329,male,Frogs,11312/c-00020484-1,1,16,1007
1306,1306,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222289.xml,NA,92.00188916,male,Frogs,11312/c-00020486-1,1,16,1007
1307,1307,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222288.xml,NA,100.0020534,male,Frogs,11312/c-00020485-1,1,16,1007
1308,1308,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222594.xml,NA,91.00186862,male,Frogs,11312/c-00020489-1,1,16,1007
1309,1309,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12222590.xml,NA,97.00199183,male,Frogs,11312/c-00020488-1,1,16,1007
1310,1310,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121144.xml,NA,90.00184809,male,Frogs,11312/c-00020491-1,1,16,1007
1311,1311,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121182.xml,NA,92.00188916,male,Frogs,11312/c-00020492-1,1,16,1007
1312,1312,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/12228889.xml,NA,90.00184809,male,Frogs,11312/c-00020490-1,1,16,1007
1313,1313,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121196.xml,NA,94.00193022,male,Frogs,11312/c-00020493-1,1,16,1007
1314,1314,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121198.xml,NA,89.00182755,male,Frogs,11312/c-00020494-1,1,16,1007
1315,1315,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121222.xml,NA,89.00182755,male,Frogs,11312/c-00020495-1,1,16,1007
1316,1316,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121349.xml,NA,94.00193022,male,Frogs,11312/c-00020497-1,1,16,1007
1317,1317,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121223.xml,NA,87.00178648,male,Frogs,11312/c-00020496-1,1,16,1007
1318,1318,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21121488.xml,NA,98.00201236,male,Frogs,11312/c-00020498-1,1,16,1007
1319,1319,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21122001.xml,NA,90.00184809,male,Frogs,11312/c-00020499-1,1,16,1007
1320,1320,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221127.xml,NA,93.00190969,male,Frogs,11312/c-00020502-1,1,16,1007
1321,1321,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21122088.xml,NA,94.00193022,male,Frogs,11312/c-00020500-1,1,16,1007
1322,1322,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21122089.xml,NA,97.00199183,male,Frogs,11312/c-00020501-1,1,16,1007
1323,1323,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221145.xml,NA,86.00176595,male,Frogs,11312/c-00020504-1,1,16,1007
1324,1324,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221133.xml,NA,91.00186862,male,Frogs,11312/c-00020503-1,1,16,1007
1325,1325,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221147.xml,NA,88.00180702,male,Frogs,11312/c-00020505-1,1,16,1007
1326,1326,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21222000.xml,NA,90.00184809,male,Frogs,11312/c-00020508-1,1,16,1007
1327,1327,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221197.xml,NA,90.00184809,male,Frogs,11312/c-00020506-1,1,16,1007
1328,1328,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21221295.xml,NA,92.00188916,male,Frogs,11312/c-00020507-1,1,16,1007
1329,1329,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21222053.xml,NA,86.00176595,male,Frogs,11312/c-00020509-1,1,16,1007
1330,1330,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21222094.xml,NA,91.00186862,male,Frogs,11312/c-00020510-1,1,16,1007
1331,1331,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21222185.xml,NA,97.00199183,male,Frogs,11312/c-00020511-1,1,16,1007
1332,1332,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/21222192.xml,NA,92.00188916,male,Frogs,11312/c-00020512-1,1,16,1007
1333,1333,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121130.xml,NA,87.00178648,male,Frogs,11312/c-00020513-1,1,16,1007
1334,1334,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121134.xml,NA,89.00182755,male,Frogs,11312/c-00020514-1,1,16,1007
1335,1335,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121158.xml,NA,91.00186862,male,Frogs,11312/c-00020515-1,1,16,1007
1336,1336,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121159.xml,NA,94.00193022,male,Frogs,11312/c-00020516-1,1,16,1007
1337,1337,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121160.xml,NA,89.00182755,male,Frogs,11312/c-00020517-1,1,16,1007
1338,1338,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121161.xml,NA,103.002115,male,Frogs,11312/c-00020518-1,1,16,1007
1339,1339,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121164.xml,NA,88.00180702,male,Frogs,11312/c-00020520-1,1,16,1007
1340,1340,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121163.xml,NA,81.00166328,male,Frogs,11312/c-00020519-1,1,16,1007
1341,1341,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121179.xml,NA,95.00195076,male,Frogs,11312/c-00020521-1,1,16,1007
1342,1342,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22121201.xml,NA,90.00184809,male,Frogs,11312/c-00020522-1,1,16,1007
1343,1343,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22221189.xml,NA,88.00180702,male,Frogs,11312/c-00020523-1,1,16,1007
1344,1344,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22221491.xml,NA,100.0020534,male,Frogs,11312/c-00020524-1,1,16,1007
1345,1345,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22221504.xml,NA,103.002115,male,Frogs,11312/c-00020525-1,1,16,1007
1346,1346,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222052.xml,NA,95.00195076,male,Frogs,11312/c-00020527-1,1,16,1007
1347,1347,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222055.xml,NA,90.00184809,male,Frogs,11312/c-00020528-1,1,16,1007
1348,1348,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222050.xml,NA,90.00184809,male,Frogs,11312/c-00020526-1,1,16,1007
1349,1349,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222091.xml,NA,91.00186862,male,Frogs,11312/c-00020529-1,1,16,1007
1350,1350,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222191.xml,NA,89.00182755,male,Frogs,11312/c-00020530-1,1,16,1007
1351,1351,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222217.xml,NA,88.00180702,male,Frogs,11312/c-00020531-1,1,16,1007
1352,1352,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222219.xml,NA,98.00201236,male,Frogs,11312/c-00020532-1,1,16,1007
1353,1353,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222312.xml,NA,94.00193022,male,Frogs,11312/c-00020533-1,1,16,1007
1354,1354,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng2/22222315.xml,NA,100.0020534,male,Frogs,11312/c-00020534-1,1,16,1007
1355,1355,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131281.xml,NA,126.0025873,male,Frogs,11312/c-00020535-1,1,16,1007
1356,1356,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131283.xml,NA,132.0027105,male,Frogs,11312/c-00020536-1,1,16,1007
1357,1357,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131285.xml,NA,130.0026695,male,Frogs,11312/c-00020537-1,1,16,1007
1358,1358,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131297.xml,NA,130.0026695,male,Frogs,11312/c-00020538-1,1,16,1007
1359,1359,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131430.xml,NA,136.0027927,male,Frogs,11312/c-00020539-1,1,16,1007
1360,1360,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131431.xml,NA,127.0026079,male,Frogs,11312/c-00020540-1,1,16,1007
1361,1361,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11131439.xml,NA,135.0027721,male,Frogs,11312/c-00020541-1,1,16,1007
1362,1362,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11132084.xml,NA,127.0026079,male,Frogs,11312/c-00020543-1,1,16,1007
1363,1363,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11132029.xml,NA,129.0026489,male,Frogs,11312/c-00020542-1,1,16,1007
1364,1364,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11132197.xml,NA,125.0025668,male,Frogs,11312/c-00020544-1,1,16,1007
1365,1365,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11132198.xml,NA,124.0025463,male,Frogs,11312/c-00020545-1,1,16,1007
1366,1366,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231244.xml,NA,125.0025668,male,Frogs,11312/c-00020546-1,1,16,1007
1367,1367,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231251.xml,NA,133.0027311,male,Frogs,11312/c-00020548-1,1,16,1007
1368,1368,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231247.xml,NA,129.0026489,male,Frogs,11312/c-00020547-1,1,16,1007
1369,1369,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231282.xml,NA,116.002382,male,Frogs,11312/c-00020549-1,1,16,1007
1370,1370,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231286.xml,NA,133.0027311,male,Frogs,11312/c-00020550-1,1,16,1007
1371,1371,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11231364.xml,NA,129.0026489,male,Frogs,11312/c-00020551-1,1,16,1007
1372,1372,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11232046.xml,NA,128.0026284,male,Frogs,11312/c-00020552-1,1,16,1007
1373,1373,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11232167.xml,NA,128.0026284,male,Frogs,11312/c-00020553-1,1,16,1007
1374,1374,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11232196.xml,NA,125.0025668,male,Frogs,11312/c-00020554-1,1,16,1007
1375,1375,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/11232295.xml,NA,134.0027516,male,Frogs,11312/c-00020555-1,1,16,1007
1376,1376,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131359.xml,NA,127.0026079,male,Frogs,11312/c-00020556-1,1,16,1007
1377,1377,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131363.xml,NA,126.0025873,male,Frogs,11312/c-00020557-1,1,16,1007
1378,1378,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131372.xml,NA,141.0028953,male,Frogs,11312/c-00020558-1,1,16,1007
1379,1379,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131373.xml,NA,135.0027721,male,Frogs,11312/c-00020559-1,1,16,1007
1380,1380,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131379.xml,NA,127.0026079,male,Frogs,11312/c-00020560-1,1,16,1007
1381,1381,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131385.xml,NA,130.0026695,male,Frogs,11312/c-00020561-1,1,16,1007
1382,1382,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131391.xml,NA,130.0026695,male,Frogs,11312/c-00020562-1,1,16,1007
1383,1383,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131423.xml,NA,136.0027927,male,Frogs,11312/c-00020563-1,1,16,1007
1384,1384,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131433.xml,NA,133.0027311,male,Frogs,11312/c-00020564-1,1,16,1007
1385,1385,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131434.xml,NA,130.0026695,male,Frogs,11312/c-00020565-1,1,16,1007
1386,1386,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231325.xml,NA,126.0025873,male,Frogs,11312/c-00020567-1,1,16,1007
1387,1387,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12131435.xml,NA,132.0027105,male,Frogs,11312/c-00020566-1,1,16,1007
1388,1388,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231361.xml,NA,125.0025668,male,Frogs,11312/c-00020569-1,1,16,1007
1389,1389,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231362.xml,NA,132.0027105,male,Frogs,11312/c-00020570-1,1,16,1007
1390,1390,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231331.xml,NA,129.0026489,male,Frogs,11312/c-00020568-1,1,16,1007
1391,1391,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231420.xml,NA,137.0028132,male,Frogs,11312/c-00020571-1,1,16,1007
1392,1392,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231442.xml,NA,127.0026079,male,Frogs,11312/c-00020573-1,1,16,1007
1393,1393,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231484.xml,NA,139.0028543,male,Frogs,11312/c-00020574-1,1,16,1007
1394,1394,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12231437.xml,NA,139.0028543,male,Frogs,11312/c-00020572-1,1,16,1007
1395,1395,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12232103.xml,NA,125.0025668,male,Frogs,11312/c-00020576-1,1,16,1007
1396,1396,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/12232083.xml,NA,135.0027721,male,Frogs,11312/c-00020575-1,1,16,1007
1397,1397,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21131489.xml,NA,133.0027311,male,Frogs,11312/c-00020577-1,1,16,1007
1398,1398,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21131490.xml,NA,137.0028132,male,Frogs,11312/c-00020578-1,1,16,1007
1399,1399,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132058.xml,NA,129.0026489,male,Frogs,11312/c-00020579-1,1,16,1007
1400,1400,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132336.xml,NA,135.0027721,male,Frogs,11312/c-00020582-1,1,16,1007
1401,1401,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132070.xml,NA,126.0025873,male,Frogs,11312/c-00020581-1,1,16,1007
1402,1402,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132405.xml,NA,136.0027927,male,Frogs,11312/c-00020583-1,1,16,1007
1403,1403,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132061.xml,NA,127.0026079,male,Frogs,11312/c-00020580-1,1,16,1007
1404,1404,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132406.xml,NA,134.0027516,male,Frogs,11312/c-00020584-1,1,16,1007
1405,1405,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132408.xml,NA,138.0028337,male,Frogs,11312/c-00020585-1,1,16,1007
1406,1406,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132422.xml,NA,136.0027927,male,Frogs,11312/c-00020587-1,1,16,1007
1407,1407,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132419.xml,NA,132.0027105,male,Frogs,11312/c-00020586-1,1,16,1007
1408,1408,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132423.xml,NA,136.0027927,male,Frogs,11312/c-00020588-1,1,16,1007
1409,1409,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132425.xml,NA,138.0028337,male,Frogs,11312/c-00020590-1,1,16,1007
1410,1410,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21132424.xml,NA,128.0026284,male,Frogs,11312/c-00020589-1,1,16,1007
1411,1411,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232341.xml,NA,133.0027311,male,Frogs,11312/c-00020593-1,1,16,1007
1412,1412,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232069.xml,NA,125.0025668,male,Frogs,11312/c-00020592-1,1,16,1007
1413,1413,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232409.xml,NA,138.0028337,male,Frogs,11312/c-00020595-1,1,16,1007
1414,1414,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232068.xml,NA,120.0024641,male,Frogs,11312/c-00020591-1,1,16,1007
1415,1415,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232407.xml,NA,138.0028337,male,Frogs,11312/c-00020594-1,1,16,1007
1416,1416,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232411.xml,NA,130.0026695,male,Frogs,11312/c-00020596-1,1,16,1007
1417,1417,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232412.xml,NA,137.0028132,male,Frogs,11312/c-00020597-1,1,16,1007
1418,1418,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232420.xml,NA,138.0028337,male,Frogs,11312/c-00020599-1,1,16,1007
1419,1419,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232416.xml,NA,142.0029159,male,Frogs,11312/c-00020598-1,1,16,1007
1420,1420,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/21232428.xml,NA,138.0028337,male,Frogs,11312/c-00020600-1,1,16,1007
1421,1421,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22131167.xml,NA,127.0026079,male,Frogs,11312/c-00020601-1,1,16,1007
1422,1422,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22131173.xml,NA,130.0026695,male,Frogs,11312/c-00020602-1,1,16,1007
1423,1423,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22131177.xml,NA,130.0026695,male,Frogs,11312/c-00020603-1,1,16,1007
1424,1424,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22131190.xml,NA,123.0025257,male,Frogs,11312/c-00020604-1,1,16,1007
1425,1425,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132064.xml,NA,122.0025052,male,Frogs,11312/c-00020607-1,1,16,1007
1426,1426,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132056.xml,NA,123.0025257,male,Frogs,11312/c-00020606-1,1,16,1007
1427,1427,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22131300.xml,NA,126.0025873,male,Frogs,11312/c-00020605-1,1,16,1007
1428,1428,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132097.xml,NA,124.0025463,male,Frogs,11312/c-00020608-1,1,16,1007
1429,1429,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132098.xml,NA,130.0026695,male,Frogs,11312/c-00020609-1,1,16,1007
1430,1430,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132099.xml,NA,126.0025873,male,Frogs,11312/c-00020610-1,1,16,1007
1431,1431,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22132182.xml,NA,131.00269,male,Frogs,11312/c-00020611-1,1,16,1007
1432,1432,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22231165.xml,NA,123.0025257,male,Frogs,11312/c-00020612-1,1,16,1007
1433,1433,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22231180.xml,NA,131.00269,male,Frogs,11312/c-00020613-1,1,16,1007
1434,1434,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22231188.xml,NA,133.0027311,male,Frogs,11312/c-00020614-1,1,16,1007
1435,1435,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232065.xml,NA,131.00269,male,Frogs,11312/c-00020615-1,1,16,1007
1436,1436,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232066.xml,NA,121.0024847,male,Frogs,11312/c-00020616-1,1,16,1007
1437,1437,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232067.xml,NA,131.00269,male,Frogs,11312/c-00020617-1,1,16,1007
1438,1438,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232194.xml,NA,129.0026489,male,Frogs,11312/c-00020618-1,1,16,1007
1439,1439,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232335.xml,NA,136.0027927,male,Frogs,11312/c-00020619-1,1,16,1007
1440,1440,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232401.xml,NA,133.0027311,male,Frogs,11312/c-00020620-1,1,16,1007
1441,1441,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232404.xml,NA,137.0028132,male,Frogs,11312/c-00020621-1,1,16,1007
1442,1442,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232410.xml,NA,137.0028132,male,Frogs,11312/c-00020622-1,1,16,1007
1443,1443,English-MiamiBiling,eng,NA,Frogs/English-MiamiBiling/bleng5/22232427.xml,NA,135.0027721,male,Frogs,11312/c-00020623-1,1,16,1007
1876,1876,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321319.xml,NA,96.00197129,male,Frogs,11312/c-00020624-1,1,24,1066
1878,1878,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321321.xml,NA,96.00197129,male,Frogs,11312/c-00020625-1,1,24,1066
1879,1879,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321347.xml,NA,89.00182755,male,Frogs,11312/c-00020626-1,1,24,1066
1880,1880,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321414.xml,NA,89.00182755,male,Frogs,11312/c-00020628-1,1,24,1066
1881,1881,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321413.xml,NA,91.00186862,male,Frogs,11312/c-00020627-1,1,24,1066
1882,1882,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31321445.xml,NA,101.002074,male,Frogs,11312/c-00020629-1,1,24,1066
1883,1883,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322043.xml,NA,97.00199183,male,Frogs,11312/c-00020630-1,1,24,1066
1884,1884,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322047.xml,NA,93.00190969,male,Frogs,11312/c-00020631-1,1,24,1066
1885,1885,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322238.xml,NA,101.002074,male,Frogs,11312/c-00020632-1,1,24,1066
1886,1886,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322239.xml,NA,101.002074,male,Frogs,11312/c-00020633-1,1,24,1066
1887,1887,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322240.xml,NA,99.0020329,male,Frogs,11312/c-00020634-1,1,24,1066
1888,1888,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322241.xml,NA,95.00195076,male,Frogs,11312/c-00020635-1,1,24,1066
1889,1889,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322242.xml,NA,97.00199183,male,Frogs,11312/c-00020636-1,1,24,1066
1890,1890,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322243.xml,NA,89.00182755,male,Frogs,11312/c-00020637-1,1,24,1066
1891,1891,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322262.xml,NA,96.00197129,male,Frogs,11312/c-00020638-1,1,24,1066
1892,1892,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322273.xml,NA,91.00186862,male,Frogs,11312/c-00020639-1,1,24,1066
1893,1893,English-MiamiMono,eng,NA,Frogs/English-MiamiMono/mleng2/31322317.xml,NA,94.00193022,male,Frogs,11312/c-00020640-1,1,24,1066
